Unnamed: 0,A,B,C,D,E,F
57,-0.1870606754396358,0.6477461587703548,-1.645533023818143,-2.0,0.9756348101548692,0.4244010316934229
58,1.567654759625773,-0.9630365857199518,-3.6413110192268094,-2.0,0.3683978680708257,0.6941114471057539
59,5.6757123630606925,-0.7881475429980738,-5.555983932705033,-2.0,1.4173148210050437,2.6312987115942965
60,3.217857288503461,-1.1140365203448566,-6.103949948594115,-2.0,-0.0191394119433841,2.249406859301588
61,1.0021460299009672,-1.5244604802500232,-4.138171705728113,-2.0,-0.1104396877046307,1.273368354952381
62,2.327525478656419,-0.2178554191072439,-2.485534104248883,-2.0,0.5215299343865998,0.139990141523906
63,5.824768250056131,0.2415293165854397,0.7754782512785496,-2.0,1.8686259565739247,-0.2240228650754927
64,-0.91041947564891,1.4925268063279231,-3.0182352103182035,-2.0,0.8405902620908068,-0.6432345823099948
0,4.342340994604074,0.4773781806039252,0.3614915636697984,-2.0,0.7885527201038669,-1.4104412286581722
1,1.1575460522311254,-1.2057909205864106,-3.632552558591573,-2.0,0.2632059613493616,0.780820122450546
2,-0.644434883048569,2.138492240841998,-1.751927327140894,-2.0,2.126191669986392,-2.1291022420825545
3,20.25177769244684,-1.071369155707378,-19.58599500217092,-2.0,4.611134965759354,0.6658037510765591
4,1.1476475110414657,-2.523407483491068,-4.467770174751428,-2.0,0.928212143020503,1.96912049341582
5,3.8843259202908977,0.6015834285884979,-0.1257790930853848,-2.0,0.0374748020308445,0.7785380636076765
6,0.023721992139855,-0.0483466861041748,-1.201680011316895,-2.0,1.299466868390856,0.0424435727821719
7,7.136524449792985,0.1461970410628975,1.042846468337448,-2.0,2.499507710304691,1.0927409106690535
8,0.0952521717938159,0.2281430891186029,-0.4006153573727991,-2.0,2.077653517908904,-0.1921742552505433
9,0.6862610525571028,-0.388002289641132,-1.644037363938898,-2.0,1.1222334957447913,-0.52627667061132
10,2.5498793401012407,-0.1169405428914487,-1.288952055038101,-2.0,1.509232219301027,1.5064117321893102
11,1.9321137076387649,-0.2651412374300351,-2.6243416839891647,-2.0,0.3879413353097106,0.7536687928005018
12,1.7685372355751918,-0.6871977814161209,-2.460388415692803,-2.0,1.2549464489462687,0.7293382882326163
13,1.4923785029607473,-0.8019468887493917,-3.954408940167841,-2.0,-0.2576006428819951,0.6450724932564423
14,2.3600446970261286,0.3420744883706433,-0.9304768036579852,-2.0,0.762212114074952,-0.2011272919619239
15,3.0856970522142166,-0.4733275359524939,-3.051142539191821,-2.0,0.909402843228608,1.6119318249036303
16,7.025325672608194,-2.879551332665749,-19.769993810774224,-2.0,2.959792092195597,1.346848344653088
17,6.453316371766415,0.7201093339236068,4.383486937152449,-2.0,2.2363935830814303,-1.270648331183862
18,4.092393567275393,0.1569630409485826,-1.3715451679000137,-2.0,0.4861002930220228,0.4333560126506179
19,4.735665498327805,-0.1080618506199585,-1.1694872645566,-2.0,1.8422575131097907,0.4582774415033983
20,4.840099271550591,-0.0401780279457854,-1.770821884551924,-2.0,0.9236437592408112,0.7719337298178386
21,3.9485787128434735,-0.2542691336968609,-3.636550383153572,-2.0,-0.1325486945049954,0.1906912974786345
22,3.472456740279783,-0.5942142910796413,-0.4775454748598684,-2.0,4.085837945370205,1.5024261985891878
23,3.495399778282662,-1.190635318906663,-3.8775686668077576,-2.0,2.7841777629140987,1.0392579090814165
24,4.931483875761101,-1.463274175351945,-8.140745636266155,-2.0,1.5753673652995832,2.14543243358516
25,4.151427452935684,-0.1530555947290592,-2.024585953130613,-2.0,1.1108132446530017,0.6360902528611062
26,3.3956649907525454,-0.0638932104117166,-1.914948493848845,-2.0,0.8020114438930073,-0.4708101483933691
27,1.658067474287983,-0.2210139635690178,-0.8075082149849591,-2.0,2.0589478493722986,1.2136262504666506
28,1.469623387788283,-2.2121721427164625,-5.809661054095441,-2.0,-0.058601135345609,1.7518926710905591
29,3.5641407081958114,-2.1844208397544422,-8.94690796965515,-2.0,1.3386752691449355,1.148871475798679
30,4.850662923592415,-0.0095364187029687,0.3627322310771301,-2.0,2.908990183703474,0.3183013953044594
31,0.1114983452360839,-0.0126539724386947,-0.4942253734143542,-2.0,2.007185523573223,-0.3684088477552074
32,4.027528313572857,-2.5510132830955548,-10.92503689845914,-2.0,1.8492413275086568,1.603012663408339
33,1.6564311537871117,-1.3975388640999868,-3.632088638687548,-2.0,1.182838274435923,2.4579547192952536
34,-0.6290823878554208,-2.035129163478231,-0.6450801476924097,-2.0,0.5746559385524996,0.814881148932869
35,2.65674324985647,0.8344005048991846,0.6092983247309052,-2.0,0.8925104156631664,-1.1664822623776836
36,2.620032862808588,-0.0132510215446882,-1.4691645519902248,-2.0,1.0655535599226431,0.0385271966576148
37,2.105255758322264,-0.4424972478554452,-2.23239697721334,-2.0,1.1991729018760902,1.9099732257828792
38,0.4256719141825158,0.341116577299297,-0.4858770874568461,-2.0,1.868919166124774,-0.1365504568950176
39,-0.0007235721286589,1.1137380246544548,-1.13765478901509,-2.0,1.3631510807781777,-0.9761054862714278
40,0.3745853391265056,-0.471570058230462,-1.9583210409931449,-2.0,0.7183221891910191,1.0764795729567769
41,4.330077456528009,0.4795228605239734,1.819822946652716,-2.0,2.243451818408033,-0.9080544428404538
42,4.481925917525002,-0.5763692951743514,-3.707395959323016,-2.0,1.3758485227845276,0.5969861239272148
43,5.216338466430178,-0.5520720467558449,-3.992510684393499,-2.0,1.3872839693398542,1.5390171217233588
44,1.9842828859297112,0.0687191755041375,-0.4433605664679776,-2.0,1.9202811496439616,0.7322749310112021
45,0.259069123156094,-0.3952494396350032,-2.380293001170226,-2.0,0.2221039245839514,0.3411267310298085
46,6.148601142224863,2.065486292540996,11.875734087718271,-2.0,1.6758827101509104,-0.6805899255242847
47,3.0531312987567327,2.617585810488181,8.901101532063835,-2.0,3.409268366880859,-1.188466296747456
48,4.171212431333441,-0.0859300424857014,-2.504215948264996,-2.0,0.3542165131763724,0.7370648983434419
49,2.097855113114521,-0.1720090718283221,-1.3941100573593643,-2.0,1.466740053477764,0.1963612204462346
50,4.109228741714052,-1.0066128291157577,-5.577449279799438,-2.0,1.0589530893811276,1.0400148915352518
51,1.8906208207815864,-0.3481565724123306,-1.610156087950705,-2.0,1.548075976743999,1.9825942951029327
52,3.665149734153528,0.6355347046656625,-0.3911492486206578,-2.0,-0.2204791024713518,1.8318844354080148
53,4.485470537128293,-0.3192585523009951,-3.3437531543749843,-2.0,0.5882716756973616,0.2110207690203882
54,-0.1290465606155953,0.4147393159221613,-2.7013999763414187,-2.0,-0.1478792940695992,-0.4518459585110781
55,2.16373551401064,0.0225377180546375,-1.1352663102560991,-2.0,1.3159680287843227,1.4596515194845956
56,4.504476817450312,-0.6710131239712864,-3.452891438314379,-2.0,2.069671622819193,1.375541989671213
57,-0.1870606754396358,0.6477461587703548,-1.645533023818143,-2.0,0.9756348101548692,0.4244010316934229
58,1.567654759625773,-0.9630365857199518,-3.6413110192268094,-2.0,0.3683978680708257,0.6941114471057539
59,5.6757123630606925,-0.7881475429980738,-5.555983932705033,-2.0,1.4173148210050437,2.6312987115942965
60,3.217857288503461,-1.1140365203448566,-6.103949948594115,-2.0,-0.0191394119433841,2.249406859301588
61,1.0021460299009672,-1.5244604802500232,-4.138171705728113,-2.0,-0.1104396877046307,1.273368354952381
62,2.327525478656419,-0.2178554191072439,-2.485534104248883,-2.0,0.5215299343865998,0.139990141523906
63,5.824768250056131,0.2415293165854397,0.7754782512785496,-2.0,1.8686259565739247,-0.2240228650754927
64,-0.91041947564891,1.4925268063279231,-3.0182352103182035,-2.0,0.8405902620908068,-0.6432345823099948
0,2.1963519537283585,-0.501368971550015,-2.607319219728669,-2.0,0.9938635004739838,-0.40708231709748
1,2.214307571022508,-0.6691076898614771,-2.651776454159421,-2.0,1.3298337693302278,0.8468452732586141
2,4.498067599239585,0.4953903764090771,0.2669655244474951,-2.0,0.5386661233467233,-0.2775375280392308
3,1.9782490460453583,-0.4103045346641739,-3.174899742661712,-2.0,0.136784811625775,1.994934273100072
4,2.9254141299486016,-0.0945702007857065,-0.720952490538288,-2.0,2.0557045111122942,-0.1033886905460658
5,10.416575090359128,-1.2616839765730317,-11.793806629020532,-2.0,3.848619253255359,1.7767847837542756
6,3.9012970849945794,-1.7908877788555249,-8.618589086817593,-2.0,0.8681961843838837,1.8484791211699685
7,4.786277648302211,0.1112617206107715,-0.3192194096468581,-2.0,1.6482511038821606,-0.1702965103624951
8,1.0079040790837157,-0.0091288526205682,-0.3324911920284568,-2.0,2.176709815765168,0.0940092581325275
9,0.979814251950907,0.1861243267793979,-1.3693231945601,-2.0,0.948309537426678,-0.1788877971840471
10,0.5280676124051503,-0.7911126060184019,-1.891153626721456,-2.0,1.0266073182822977,0.6713644090615541
11,10.375954969230106,1.293934928349583,15.683264292657654,-2.0,4.757453742988398,-0.697137676435059
12,1.8642654710660955,-0.5828589613555968,-3.558591460030246,-2.0,0.0280123761264401,0.9043723408664815
13,-0.7636799030913823,-1.0718987693641395,-1.2571101564421676,-2.0,0.424302295246054,0.9747104360990844
14,3.1090796209708427,-1.2514374087780715,-5.430453926793542,-2.0,0.9603646177589178,1.1396204281970377
15,0.2091710582984561,-1.2699491013029116,-1.8584455876265693,-2.0,0.9071910098781336,1.2385421821643208
16,1.0803192387015552,-1.825637120341932,-4.187367510798683,-2.0,0.2849033931944115,1.843714879300962
17,4.400063497748134,-0.032952272972201,-2.008124708987281,-2.0,0.6368673844855335,0.0502604636188445
18,1.6107066298638792,1.208732303663388,-0.259374407159342,-2.0,0.2937124575993993,-1.3528934549954983
19,-0.0079240299154194,-0.4955533239415837,-2.3719001018388104,-2.0,0.1241731187975908,0.2739911009516142
20,2.045542806461228,-0.0277914165173141,-1.0983705422285197,-2.0,1.45847798990984,-0.2471126307199137
21,3.357011200099039,-0.932563709931158,-5.883592697457285,-2.0,-0.2529658784124757,0.5128020616024914
22,-0.718767459624507,1.4444801325922498,0.8440193525241622,-2.0,4.382264667905565,-1.224711195389398
23,4.208240791116321,0.334868742831568,0.6403887135914488,-2.0,1.7311804103378032,-0.5446695575204967
24,3.92332247341324,-0.7463217662267813,-4.5811267660801605,-2.0,0.8469341917548325,1.5896068298117638
25,6.143325801427821,-0.1110281073898599,-0.345421175594172,-2.0,2.8366606612176537,0.0480760107009334
26,3.494245376417774,1.000184572763622,2.717948808503115,-2.0,1.7230584895594416,-0.2425062859766684
27,-0.3376909154056144,1.2440077083592218,-2.0199982480459333,-2.0,0.9000918537615328,-0.7003126939170252
28,3.8471743600913353,-0.7899136007970369,-3.434497077077727,-2.0,2.104438274596056,0.6581934277229294
29,3.276551764235637,-2.122926780389119,-8.13591084979807,-2.0,1.3199686378289803,1.66910441292725
30,-0.0153052112412999,0.2690101454024267,-0.6968846155903272,-2.0,1.8072326415111093,-0.6555188277596771
31,1.9699895880610527,-0.4396891908503614,-3.168335265936373,-2.0,0.1978478620218286,1.1415127122688915
32,4.612072400431882,0.0141023411282802,-1.815402524252958,-2.0,0.6195564574478248,-0.0538046884009894
33,6.049847918688696,-0.2901062265613718,-2.140294262359932,-2.0,2.1148042886010145,0.3170158057274969
34,4.22404087074155,0.5555818914317961,3.210922010587497,-2.0,3.364121394135696,-0.4305305447131817
35,3.412865138234489,-2.0757200579932147,-7.760868523109919,-2.0,1.823284099549196,0.9895766922491034
36,1.5617488527545689,0.3286224556961102,-1.1015562861484465,-2.0,0.8852179706787644,-2.52344154157856
37,4.074876104948763,-1.5511317096572437,-7.785112326419572,-2.0,1.0355572128910522,0.6929325238571333
38,1.9675389398791976,-0.1854603266848537,-0.8431750230922546,-2.0,2.0217253914629123,0.4103054273799325
39,7.285209466721616,1.2503970800422566,9.447223851471172,-2.0,2.8378192067862584,1.1986131352374936
40,3.1456129852804846,0.6295107026820267,0.90261903798178,-2.0,1.422421997252154,2.1385169132345254
41,3.132130684728101,0.3461857686891618,2.2971586789259675,-2.0,3.712859610198459,2.218122091753338
42,2.4919770839402418,-0.4942320493599333,-1.51979511796555,-2.0,2.2118198231882262,0.5630452887640298
43,3.7896642641662446,0.7735676900710245,1.0609960009430628,-2.0,0.6294341699672719,2.402703859187227
44,7.150989285996017,-0.0373322748180472,-0.7933540419181557,-2.0,1.97360865532756,0.0700833677366629
45,-0.8649011412180455,-1.3140214212103265,-0.1581550164888279,-2.0,1.205346356721403,0.5324432608683975
46,3.151568689028417,-1.4745070343540312,-5.845559917463977,-2.0,1.3014502837583355,1.084370130975818
47,5.08329674599263,-0.0730722193633285,-2.244152941668696,-2.0,0.627294833243372,0.7178264977475864
48,3.190916458938908,-0.7267658596600756,-2.926447151574071,-2.0,1.8926019918101489,0.6280478359980624
49,4.721068996051217,-2.2717113609526147,-11.87821592970708,-2.0,1.346690144463626,1.8368293481046143
50,3.5460475617880616,1.222048790131261,2.5695123677153786,-2.0,0.7360692350843692,-0.9525785762619772
51,4.43411818834491,-0.6811866190246969,-4.920976351934365,-2.0,0.5994856251402189,1.1312831090247952
52,3.0106443144531103,-0.2294758644586837,-1.0450065249394969,-2.0,2.145863681697252,2.806068007605944
53,1.1669477973259048,1.3022612324311975,-0.9033983626788928,-2.0,0.0769307605926031,-0.836741465420084
54,6.304515155614533,-0.1515701393177233,-0.4875090597719538,-2.0,2.96806718069524,-0.2356506262922171
55,1.6196811941639495,-0.6914812117737784,-3.6452723110206575,-2.0,-0.0252931961929692,0.4084858462187307
56,4.489276716642597,-2.1424586998107853,-11.137859786949823,-2.0,0.9802301704791077,1.454760039866725
57,4.747694169464326,-1.778777520515428,-9.777576521915911,-2.0,1.1675151410093942,1.535853117566071
58,4.230836894962311,0.1851008803315971,-1.476593728807656,-2.0,0.2402746373954192,-0.1271956241639644
59,0.3117350322070562,-1.522398049119856,-0.6105132934859765,-2.0,2.364071511388361,0.8920650734137614
60,4.59222364713222,-0.5528509335661039,-4.384861255308626,-2.0,0.6539538751527604,2.4593586770434825
61,1.0426870109181663,-1.4015727743021325,-4.209025159108535,-2.0,-0.2476234324871623,1.932208260585778
62,4.244848341666374,0.0881858221404822,-1.2007648060180809,-2.0,0.9248997531104076,-0.2094403662623695
63,4.6287052171034855,-0.0604190161698869,-2.068951552020124,-2.0,0.7107102633376915,3.082000014747124
64,6.141641607130274,-0.2507281493118028,-2.19050373359192,-2.0,1.84937870030022,-0.809507316964527
65,2.6842008999620024,0.7079558418635785,1.709866383709267,-2.0,2.309570675845692,-0.4366596933850171
66,5.352843447863687,0.1248876056297369,-0.9027478206888304,-2.0,0.928748377796648,-0.2574886771299994
67,4.7414573308885295,-1.859087274647984,-10.31552450598168,-2.0,0.9992584811595796,0.8468321676425792
68,5.012758774330188,0.1513975845642001,0.992112311897265,-2.0,2.733192741460674,-0.1244118135881865
69,4.4461265025061,-1.0045712283839483,-5.8839121846677696,-2.0,1.0825385775052108,1.042452733759505
70,2.2685323486635616,0.3969418008441803,-0.4539251153993864,-2.0,1.1455995688488214,-0.2375957904153817
71,5.672474403026903,-0.1160358627591224,-2.237150668195977,-2.0,0.921059793138288,0.7002125637222177
72,0.337362379523797,-1.627682432136138,-1.97290401882483,-2.0,1.076214799589699,0.9019345087658928
